term,annotation,df
nucleus accumbens,Multi-tissue_structure,anem_train
caudate - putamen,Multi-tissue_structure,anem_train
NVHLs,Pathological_formation,anem_train
striatal region,Multi-tissue_structure,anem_train
papillary mucinous neoplasms,Pathological_formation,anem_train
intraductal papillary mucinous neoplasms,Pathological_formation,anem_train
IPMNs,Pathological_formation,anem_train
Serum,Organism_substance,anem_train
KC cells,Cell,anem_train
cell - line,Cell,anem_train
BHK cells,Cell,anem_train
graft,Organ,anem_train
kidneys,Organ,anem_train
pelvic limb,Organism_subdivision,anem_train
lumbar spine,Organ,anem_train
pelvis,Organ,anem_train
muscle,Organ,anem_train
joint,Multi-tissue_structure,anem_train
body surface area,Organism_subdivision,anem_train
dermal,Multi-tissue_structure,anem_train
epidermal,Multi-tissue_structure,anem_train
right thalamic,Multi-tissue_structure,anem_train
cerebral spinal fluid,Organism_substance,anem_train
cranial nerve,Multi-tissue_structure,anem_train
cranial,Organism_subdivision,anem_train
Gastric,Organ,anem_train
gastric mucosal lesions,Pathological_formation,anem_train
stress ulcer,Pathological_formation,anem_train
gastric,Organ,anem_train
gastric mucosal,Multi-tissue_structure,anem_train
microvascular,Tissue,anem_train
Gastric mucosal,Multi-tissue_structure,anem_train
arteriovenular,Multi-tissue_structure,anem_train
gastric mucosal lesion,Pathological_formation,anem_train
CHP212 neuroblastoma cells,Cell,anem_train
CHP212,Cell,anem_train
neuroblastoma cells,Cell,anem_train
pancreatic acinar cells,Cell,anem_train
CHP212 neuroblastoma cell,Cell,anem_train
breast muscle,Organ,anem_train
sarcomere,Tissue,anem_train
Anaplastic and sarcomatoid carcinoma,Pathological_formation,anem_train
small intestine,Organ,anem_train
Carcinomas,Pathological_formation,anem_train
jejunum,Multi-tissue_structure,anem_train
ileum,Multi-tissue_structure,anem_train
small intestinal neoplasms,Pathological_formation,anem_train
carcinomas,Pathological_formation,anem_train
sarcomatoid,Pathological_formation,anem_train
eosinophilic cytoplasm,Organism_substance,anem_train
nuclei,Cellular_component,anem_train
nucleoli,Cellular_component,anem_train
epithelial,Tissue,anem_train
metastases,Pathological_formation,anem_train
anaplastic and sarcomatoid carcinomas,Pathological_formation,anem_train
adenocarcinomas,Pathological_formation,anem_train
anaplastic and sarcomatoid carcinoma,Pathological_formation,anem_train
small intestinal carcinoma,Pathological_formation,anem_train
sympathetic neuroeffector junction,Tissue,anem_train
vascular,Organ,anem_train
non - vascular smooth muscle,Organ,anem_train
sympathetic postganglionic nerve,Multi-tissue_structure,anem_train
vas deferens,Multi-tissue_structure,anem_train
tail artery,Multi-tissue_structure,anem_train
excitatory junction,Tissue,anem_train
livers,Organ,anem_train
antimicrotubule,Cellular_component,anem_train
liver slices,Multi-tissue_structure,anem_train
hepatocytes,Cell,anem_train
slices,Multi-tissue_structure,anem_train
Golgi complexes,Cellular_component,anem_train
Golgi compartment,Cellular_component,anem_train
Golgi,Cellular_component,anem_train
liver cells,Cell,anem_train
microtubules,Cellular_component,anem_train
forehead scar,Pathological_formation,anem_train
face,Organism_subdivision,anem_train
scar,Pathological_formation,anem_train
hairline scar,Pathological_formation,anem_train
forehead skin,Multi-tissue_structure,anem_train
soft tissue,Tissue,anem_train
extraocular muscle,Multi-tissue_structure,anem_train
tortuous internal carotid artery,Multi-tissue_structure,anem_train
tortuous vessels,Multi-tissue_structure,anem_train
cerebrovascular,Multi-tissue_structure,anem_train
tortuous vessel,Multi-tissue_structure,anem_train
internal carotid artery,Multi-tissue_structure,anem_train
common carotid artery,Multi-tissue_structure,anem_train
amniotic fluid,Organism_substance,anem_train
fetal lung,Organ,anem_train
specimen,Organism_substance,anem_train
venous,Multi-tissue_structure,anem_train
veins,Multi-tissue_structure,anem_train
arterial lesions,Pathological_formation,anem_train
microabscesses,Pathological_formation,anem_train
giant cell granulomas,Pathological_formation,anem_train
cardiac sarcoplasmic reticulum vesicles,Cellular_component,anem_train
orbital,Immaterial_anatomical_entity,anem_train
extraocular muscle membranes,Tissue,anem_train
eye muscle membranes,Tissue,anem_train
thyroid,Tissue,anem_train
membrane fractions,Tissue,anem_train
thyroid membrane fractions,Tissue,anem_train
thyroid membranes,Tissue,anem_train
eye muscle,Tissue,anem_train
membrane preparation,Tissue,anem_train
liver microsomal,Cellular_component,anem_train
Hippocampal,Multi-tissue_structure,anem_train
thyroid gland,Organ,anem_train
body cells,Cell,anem_train
anterior lobe,Multi-tissue_structure,anem_train
pituitary gland,Organ,anem_train
hypothalamus,Multi-tissue_structure,anem_train
Verrucous carcinoma,Pathological_formation,anem_train
endometrium,Multi-tissue_structure,anem_train
neoplasm,Pathological_formation,anem_train
verrucous carcinoma,Pathological_formation,anem_train
squamous carcinoma,Pathological_formation,anem_train
pectoral muscle motor neurons,Cell,anem_train
axillary arch,Multi-tissue_structure,anem_train
forelimb,Organism_subdivision,anem_train
pectoral muscles,Organ,anem_train
musculus pectoralis major,Organ,anem_train
musculus pectoralis minor,Organ,anem_train
musculus panniculus carnosus,Organ,anem_train
peripheral nerves,Multi-tissue_structure,anem_train
muscles,Organ,anem_train
ventral horn,Cellular_component,anem_train
motor neurons,Cell,anem_train
ventral part,Multi-tissue_structure,anem_train
gray matter,Multi-tissue_structure,anem_train
ventral edge,Cellular_component,anem_train
musculus latissimus dorsi,Organ,anem_train
muscular fibers,Cell,anem_train
spinal area,Organism_subdivision,anem_train
Central nervous system,Anatomical_system,anem_train
primary,Pathological_formation,anem_train
metastatic carcinomas,Pathological_formation,anem_train
primary hepatocellular carcinoma,Pathological_formation,anem_train
HCC,Pathological_formation,anem_train
needle biopsy,Multi-tissue_structure,anem_train
fine - needle aspiration specimens,Multi-tissue_structure,anem_train
cholangiocarcinomas,Pathological_formation,anem_train
metastatic adenocarcinomas,Pathological_formation,anem_train
Metastatic adenocarcinomas,Pathological_formation,anem_train
HCCs,Pathological_formation,anem_train
bile canalicular,Multi-tissue_structure,anem_train
cholangiocarcinoma,Pathological_formation,anem_train
CHO cells,Cell,anem_train
CHO - k1 cells,Cell,anem_train
ER,Cellular_component,anem_train
plasma membrane,Cellular_component,anem_train
medial hypothalamic centres,Multi-tissue_structure,anem_train
nerve,Multi-tissue_structure,anem_train
retinoblastoma,Pathological_formation,anem_train
Retinoblastoma,Pathological_formation,anem_train
tumours,Pathological_formation,anem_train
basal ganglia,Multi-tissue_structure,anem_train
Cell surface,Cellular_component,anem_train
C2C12 myoblast cells,Cell,anem_train
myoblasts,Cell,anem_train
C2C12 cells,Cell,anem_train
muscle tissue,Tissue,anem_train
myotubes,Tissue,anem_train
muscle,Tissue,anem_train
semicircular canal,Multi-tissue_structure,anem_train
posterior semicircular canals,Multi-tissue_structure,anem_train
psc,Multi-tissue_structure,anem_train
saccular otoconia,Organism_substance,anem_train
cupula,Multi-tissue_structure,anem_train
otoconia,Organism_substance,anem_train
cupular surface,Multi-tissue_structure,anem_train
psc ampullary nerve,Multi-tissue_structure,anem_train
canal,Multi-tissue_structure,anem_train
otoconial,Organism_substance,anem_train
glandular tissue,Tissue,anem_train
conjunctive tissue,Tissue,anem_train
marrow,Multi-tissue_structure,anem_train
ascending aorta,Multi-tissue_structure,anem_train
flap,Multi-tissue_structure,anem_train
right arm,Organism_subdivision,anem_train
mitochondrial genome,Cellular_component,anem_train
Bone marrow,Multi-tissue_structure,anem_train
white cell,Cell,anem_train
kidney cytosol,Organism_substance,anem_train
ipsilateral motor cortex,Multi-tissue_structure,anem_train
finger,Organism_subdivision,anem_train
ipsilateral cerebellum,Multi-tissue_structure,anem_train
ipsilateral motor areas,Multi-tissue_structure,anem_train
lateral premotor areas,Multi-tissue_structure,anem_train
ipsilateral cortical motor areas,Multi-tissue_structure,anem_train
renal interstitial,Immaterial_anatomical_entity,anem_train
renal tubular epithelium,Tissue,anem_train
vasculature,Multi-tissue_structure,anem_train
pancreatic beta - cell,Cell,anem_train
beta - cells,Cell,anem_train
beta -,Cell,anem_train
non - beta - cells,Cell,anem_train
starch,Organism_substance,anem_train
Sciatic nerve,Multi-tissue_structure,anem_train
peripheral nerve,Multi-tissue_structure,anem_train
NSC,Cell,anem_train
glial cell line C6,Cell,anem_train
sciatic nerve,Multi-tissue_structure,anem_train
C6,Cell,anem_train
axons,Cellular_component,anem_train
WBC,Cell,anem_train
promyelocyte,Cell,anem_train
teeth,Organ,anem_train
stage II and III colorectal cancer,Pathological_formation,anem_train
colorectal cancer,Pathological_formation,anem_train
normal,Tissue,anem_train
tumor tissue,Tissue,anem_train
Colorectal tumors,Pathological_formation,anem_train
normal tissue,Tissue,anem_train
glomerular,Multi-tissue_structure,anem_train
prostatic carcinoma,Pathological_formation,anem_train
prostate carcinoma,Pathological_formation,anem_train
Prostatic,Organ,anem_train
prostatic,Organ,anem_train
bone lesions,Pathological_formation,anem_train
neoplasms,Pathological_formation,anem_train
adrenals,Organ,anem_train
cell nuclei,Cellular_component,anem_train
fasicular zones,Multi-tissue_structure,anem_train
medulla,Multi-tissue_structure,anem_train
medullary layer,Multi-tissue_structure,anem_train
adrenal glands,Organ,anem_train
hippocampal mossy fibers,Tissue,anem_train
Antisera,Organism_substance,anem_train
dentate granule cells,Cell,anem_train
Intrahippocampal,Multi-tissue_structure,anem_train
Intraventricularly,Multi-tissue_structure,anem_train
CA3 - 4 pyramidal cells,Cell,anem_train
mossy fibers,Tissue,anem_train
enkephalin - ir cells,Cell,anem_train
fibers,Tissue,anem_train
entorhinal,Multi-tissue_structure,anem_train
perirhinal cortex,Multi-tissue_structure,anem_train
dentate gyrus,Multi-tissue_structure,anem_train
synaptic,Cellular_component,anem_train
Hodgkin ' s disease tissue,Tissue,anem_train
Benign lymph nodes,Pathological_formation,anem_train
adipose tissue,Tissue,anem_train
abdominal adipose tissue,Tissue,anem_train
subcutaneous adipose tissue,Tissue,anem_train
bile,Organism_substance,anem_train
uterus,Organ,anem_train
tubes,Multi-tissue_structure,anem_train
ovaries,Organ,anem_train
egg,Developing_anatomical_structure,anem_train
Embryo,Developing_anatomical_structure,anem_train
beak,Organism_subdivision,anem_train
limbs,Organism_subdivision,anem_train
subcutaneous edema,Pathological_formation,anem_train
ascites,Organism_substance,anem_train
pericardial edema,Pathological_formation,anem_train
eggs,Developing_anatomical_structure,anem_train
embryo,Developing_anatomical_structure,anem_train
LV,Multi-tissue_structure,anem_train
coronary arteries,Multi-tissue_structure,anem_train
slices,Cell,anem_train
gastrointestinal,Organism_subdivision,anem_train
vagina,Multi-tissue_structure,anem_train
cervix,Multi-tissue_structure,anem_train
endothelium,Tissue,anem_train
neuronal tissue,Tissue,anem_train
Astrocytoma,Pathological_formation,anem_train
Temporal lobe,Multi-tissue_structure,anem_train
seminal plasma,Organism_substance,anem_train
tooth,Organ,anem_train
lower limbs,Organism_subdivision,anem_train
KS,Pathological_formation,anem_train
edema,Pathological_formation,anem_train
legs,Organism_subdivision,anem_train
lower limbs skin,Organ,anem_train
Kaposi ' s sarcoma,Pathological_formation,anem_train
Kaposi ' s Sarcoma,Pathological_formation,anem_train
anasarca,Pathological_formation,anem_train
basal cell carcinoma,Pathological_formation,anem_train
KS lesions,Pathological_formation,anem_train
Kaposi Sarcoma,Pathological_formation,anem_train
knee,Organism_subdivision,anem_train
Anorectal,Organism_subdivision,anem_train
anal,Immaterial_anatomical_entity,anem_train
anus,Immaterial_anatomical_entity,anem_train
fistula,Pathological_formation,anem_train
membrane subcellular fractions,Organism_substance,anem_train
cytosolic pool,Organism_substance,anem_train
cytosol,Organism_substance,anem_train
embryoid bodies,Developing_anatomical_structure,anem_train
iDC,Cell,anem_train
NK Cells,Cell,anem_train
DCs,Cell,anem_train
NK,Cell,anem_train
DC,Cell,anem_train
iDCs,Cell,anem_train
NK cell,Cell,anem_train
IL - 12 - producing cells,Cell,anem_train
K562 cells,Cell,anem_train
K562,Cell,anem_train
uterine,Organ,anem_train
trabecular,Organ,anem_train
tibia,Organ,anem_train
trabecular bone,Tissue,anem_train
molar,Organ,anem_train
ribosome,Cellular_component,anem_train
T helper 2 ( Th2 ) cells,Cell,anem_train
Th2 cells,Cell,anem_train
CD4 + lymphocytes,Cell,anem_train
Mitochondrial,Cellular_component,anem_train
embryonic,Tissue,anem_train
extraembryonic tissues,Tissue,anem_train
blood islands,Organism_substance,anem_train
extraembryonic tissue,Tissue,anem_train
endothelial precursor cells,Cell,anem_train
Blood islands,Organism_substance,anem_train
yolk sac mesodermal,Tissue,anem_train
visceral endodermal,Tissue,anem_train
ectodermal layers,Tissue,anem_train
hemangioblasts,Cell,anem_train
extraembryonic blood vessel structure,Developing_anatomical_structure,anem_train
Erythroblasts,Cell,anem_train
palmar,Organism_subdivision,anem_train
radial,Organ,anem_train
ulnar,Organ,anem_train
Cell line,Cell,anem_train
DU145 ( prostate cancer ) cell line,Cell,anem_train
DU145,Cell,anem_train
sclera,Multi-tissue_structure,anem_train
cornea,Multi-tissue_structure,anem_train
v - membrane,Cellular_component,anem_train
t - membrane,Cellular_component,anem_train
v -,Cellular_component,anem_train
t - membranes,Cellular_component,anem_train
Golgi complex,Cellular_component,anem_train
nodular hepatic flexure lesions,Pathological_formation,anem_train
macular,Tissue,anem_train
distal colon,Multi-tissue_structure,anem_train
fragments,Multi-tissue_structure,anem_train
lamina propria,Tissue,anem_train
crypt,Immaterial_anatomical_entity,anem_train
Wrist,Organism_subdivision,anem_train
wrist,Organism_subdivision,anem_train
OE,Tissue,anem_train
VNE,Tissue,anem_train
paraffin sections,Tissue,anem_train
glomeruli,Multi-tissue_structure,anem_train
sections,Tissue,anem_train
liver tissue,Tissue,anem_train
lung lobe,Multi-tissue_structure,anem_train
oculomotor,Multi-tissue_structure,anem_train
neural systems,Anatomical_system,anem_train
orbitofrontal cortex,Multi-tissue_structure,anem_train
dorsal striatum,Multi-tissue_structure,anem_train
putamen,Multi-tissue_structure,anem_train
caudate,Multi-tissue_structure,anem_train
oculomotor structure superior colliculus,Multi-tissue_structure,anem_train
superior colliculus,Multi-tissue_structure,anem_train
oculomotor control system,Multi-tissue_structure,anem_train
oculomotor network,Multi-tissue_structure,anem_train
cortical eyefields,Multi-tissue_structure,anem_train
frontal,Multi-tissue_structure,anem_train
supplementary,Multi-tissue_structure,anem_train
parietal eyefields,Multi-tissue_structure,anem_train
visual cortex,Multi-tissue_structure,anem_train
frontal eyefields,Multi-tissue_structure,anem_train
reentrant corticobasal ganglia,Multi-tissue_structure,anem_train
cortical nodes,Multi-tissue_structure,anem_train
spiny projection neurons,Cell,anem_train
speed motor,Multi-tissue_structure,anem_train
caudate projection neurons,Cell,anem_train
action control system,Anatomical_system,anem_train
